Row Id,Row Id.,zipconvert_2,zipconvert_3,zipconvert_4,zipconvert_5,homeowner,NUMCHLD,INCOME,gender,WEALTH,HV,Icmed,Icavg,IC15,NUMPROM,RAMNTALL,MAXRAMNT,LASTGIFT,totalmonths,TIMELAG,AVGGIFT,TARGET_B,TARGET_D
177,1339,0,0,0,1,1,1.0,4.0,1,8.0,1030.0,291.0,307.0,25.0,17.0,20.0,20.0,20.0,36.0,5.0,20.0,1.0,20.0
178,1342,0,1,0,0,1,1.0,4.0,0,8.0,721.0,423.0,486.0,6.0,33.0,70.0,6.0,6.0,29.0,3.0,5.0,0.0,0.0
179,1348,0,0,1,0,1,1.0,5.0,0,6.0,791.0,360.0,393.0,22.0,63.0,184.0,15.0,10.0,30.0,9.0,11.5,0.0,0.0
180,1370,0,1,0,0,1,1.0,4.0,0,3.0,379.0,220.0,255.0,24.0,44.0,126.0,10.0,10.0,37.0,6.0,8.4,0.0,0.0
181,1372,0,0,0,1,1,1.0,4.0,1,4.0,2835.0,545.0,570.0,5.0,64.0,89.0,12.0,12.0,34.0,1.0,6.846153846,1.0,16.0
182,1375,0,0,0,1,1,1.0,4.0,0,9.0,3014.0,530.0,640.0,2.0,69.0,71.0,5.0,4.0,30.0,18.0,3.380952381,0.0,0.0
183,1378,0,1,0,0,1,1.0,5.0,1,9.0,1174.0,582.0,619.0,3.0,64.0,81.0,7.0,7.0,28.0,5.0,3.857142857,1.0,5.0
184,1382,0,1,0,0,0,1.0,7.0,1,5.0,708.0,460.0,567.0,3.0,60.0,132.0,12.0,10.0,34.0,3.0,7.764705882,0.0,0.0
185,1394,1,0,0,0,1,1.0,3.0,0,4.0,543.0,282.0,335.0,14.0,77.0,213.0,7.0,5.0,32.0,2.0,5.071428571,1.0,5.0
186,1397,0,0,1,0,1,1.0,6.0,0,8.0,600.0,277.0,307.0,27.0,21.0,34.0,12.0,12.0,30.0,5.0,11.33333333,1.0,11.0
187,1399,0,0,0,1,1,1.0,4.0,0,6.0,2080.0,525.0,533.0,4.0,58.0,122.0,12.0,8.0,28.0,8.0,7.176470588,0.0,0.0
188,1408,0,0,0,1,1,1.0,7.0,1,8.0,2015.0,783.0,787.0,7.0,21.0,26.0,16.0,16.0,37.0,5.0,13.0,0.0,0.0
189,1413,1,0,0,0,1,1.0,5.0,0,8.0,877.0,454.0,482.0,5.0,16.0,20.0,20.0,20.0,37.0,5.0,20.0,1.0,30.0
190,1414,0,1,0,0,1,1.0,4.0,0,1.0,321.0,232.0,267.0,27.0,42.0,64.0,15.0,15.0,37.0,8.0,9.142857142999999,0.0,0.0
191,1445,0,0,1,0,1,1.0,4.0,1,3.0,878.0,415.0,430.0,10.0,58.0,85.0,7.0,5.0,31.0,2.0,4.473684211,1.0,4.0
192,1446,0,1,0,0,1,1.0,1.0,0,8.0,654.0,363.0,393.0,9.0,71.0,124.5,15.0,15.0,30.0,4.0,6.552631579,0.0,0.0
193,1449,0,1,0,0,1,1.0,5.0,0,8.0,823.0,462.0,536.0,0.0,23.0,30.0,20.0,20.0,37.0,5.0,15.0,0.0,0.0
194,1450,1,0,0,0,0,2.0,3.0,1,8.0,841.0,464.0,498.0,4.0,29.0,64.0,10.0,7.0,29.0,1.0,8.0,1.0,8.0
195,1461,0,1,0,0,1,1.0,4.0,1,2.0,345.0,257.0,271.0,30.0,45.0,80.0,10.0,5.0,29.0,11.0,8.888888889,0.0,0.0
196,1462,0,0,0,1,1,2.0,7.0,1,8.0,1198.0,556.0,590.0,6.0,60.0,101.0,10.0,10.0,34.0,6.0,6.3125,0.0,0.0
197,1466,0,0,0,1,0,1.0,6.0,1,8.0,594.0,400.0,411.0,10.0,108.0,321.0,20.0,20.0,28.0,3.0,13.95652174,0.0,0.0
198,1469,0,1,0,0,1,1.0,4.0,1,5.0,598.0,363.0,420.0,10.0,46.0,122.0,25.0,15.0,30.0,1.0,15.25,0.0,0.0
199,1471,0,1,0,0,0,1.0,1.0,1,8.0,1147.0,439.0,529.0,15.0,95.0,128.0,10.0,10.0,30.0,6.0,6.736842105,0.0,0.0
200,1483,0,0,0,1,0,1.0,3.0,1,8.0,2492.0,358.0,377.0,6.0,62.0,104.0,25.0,10.0,17.0,10.0,11.55555556,1.0,19.0
201,1498,0,0,1,0,1,1.0,2.0,1,9.0,976.0,578.0,563.0,6.0,70.0,189.0,25.0,22.0,37.0,5.0,17.18181818,1.0,23.0
202,1501,0,0,0,1,1,1.0,7.0,0,8.0,938.0,492.0,536.0,10.0,20.0,25.0,20.0,20.0,31.0,6.0,12.5,1.0,11.0
203,1502,0,0,0,1,0,1.0,1.0,1,0.0,643.0,298.0,376.0,20.0,76.0,112.0,20.0,10.0,36.0,3.0,11.2,0.0,0.0
204,1508,0,0,0,1,1,1.0,4.0,0,1.0,865.0,262.0,328.0,21.0,53.0,120.0,20.0,16.0,37.0,4.0,9.230769231,0.0,0.0
205,1509,1,0,0,0,1,2.0,7.0,0,8.0,1613.0,516.0,572.0,9.0,26.0,97.0,40.0,32.0,32.0,5.0,32.33333333,1.0,41.0
206,1517,1,0,0,0,1,1.0,4.0,1,8.0,903.0,457.0,503.0,4.0,63.0,122.0,13.0,13.0,31.0,3.0,8.133333333,1.0,14.0
207,1520,0,0,0,1,0,1.0,3.0,0,8.0,661.0,291.0,334.0,19.0,15.0,20.0,20.0,20.0,37.0,5.0,20.0,0.0,0.0
208,1539,0,0,1,0,1,1.0,4.0,1,8.0,782.0,323.0,357.0,27.0,16.0,32.0,12.0,12.0,29.0,0.0,10.66666667,0.0,0.0
209,1549,0,0,0,1,1,1.0,4.0,1,7.0,1113.0,483.0,505.0,5.0,59.0,180.0,12.0,10.0,36.0,10.0,8.571428571,0.0,0.0
210,1563,0,1,0,0,1,1.0,1.0,0,4.0,805.0,318.0,344.0,29.0,74.0,213.0,15.0,10.0,33.0,6.0,11.21052632,0.0,0.0
211,1568,0,0,0,1,1,1.0,4.0,1,8.0,2721.0,208.0,282.0,33.0,24.0,101.0,32.0,32.0,31.0,2.0,25.25,0.0,0.0
212,1571,0,0,0,1,0,1.0,1.0,1,8.0,729.0,390.0,424.0,6.0,48.0,142.0,20.0,18.0,28.0,2.0,15.77777778,1.0,17.0
213,1580,1,0,0,0,0,1.0,1.0,0,6.0,1522.0,388.0,453.0,12.0,56.0,71.0,12.0,12.0,29.0,27.0,7.8888888889999995,0.0,0.0
214,1581,0,0,0,1,1,1.0,5.0,0,8.0,3695.0,452.0,491.0,13.0,51.0,82.0,8.0,7.0,28.0,37.0,5.466666667,1.0,5.0
215,1591,0,0,0,1,1,3.0,6.0,0,6.0,2932.0,612.0,656.0,1.0,38.0,73.0,17.0,15.0,35.0,4.0,14.6,0.0,0.0
216,1598,0,0,0,1,1,1.0,4.0,0,8.0,1086.0,382.0,440.0,12.0,22.0,35.0,15.0,10.0,37.0,4.0,11.66666667,0.0,0.0
217,1612,0,1,0,0,1,1.0,5.0,1,8.0,687.0,365.0,463.0,5.0,32.0,44.0,6.0,6.0,31.0,5.0,4.4,1.0,5.0
218,1623,0,0,0,1,0,1.0,5.0,0,3.0,453.0,267.0,277.0,24.0,57.0,129.0,12.0,10.0,28.0,6.0,8.0625,0.0,0.0
219,1631,0,1,0,0,0,1.0,1.0,1,8.0,812.0,425.0,464.0,7.0,57.0,174.0,25.0,25.0,36.0,2.0,17.4,0.0,0.0
220,1641,0,0,0,1,0,1.0,2.0,0,8.0,1557.0,317.0,393.0,8.0,32.0,44.0,7.0,7.0,28.0,6.0,5.5,1.0,5.0
221,1651,1,0,0,0,1,1.0,5.0,0,8.0,982.0,399.0,446.0,9.0,29.0,50.0,15.0,10.0,32.0,4.0,10.0,0.0,0.0
222,1663,0,0,0,1,1,1.0,3.0,0,4.0,1157.0,405.0,422.0,10.0,35.0,52.0,13.0,12.0,31.0,5.0,8.666666667000001,0.0,0.0
223,1669,0,0,0,1,1,1.0,6.0,0,8.0,1464.0,308.0,380.0,14.0,28.0,51.0,10.0,10.0,28.0,2.0,7.285714286,1.0,10.0
224,1684,1,0,0,0,1,1.0,2.0,1,2.0,417.0,251.0,240.0,29.0,43.0,85.0,10.0,5.0,31.0,6.0,6.538461539,1.0,8.0
225,1697,0,0,0,1,1,1.0,6.0,0,5.0,1760.0,388.0,485.0,3.0,68.0,142.0,20.0,20.0,37.0,7.0,11.83333333,1.0,15.0
226,1698,0,0,0,1,1,1.0,4.0,0,8.0,3002.0,552.0,627.0,3.0,68.0,118.0,10.0,5.0,28.0,4.0,6.210526316,0.0,0.0
227,1699,0,0,1,0,1,1.0,7.0,1,5.0,486.0,321.0,353.0,18.0,83.0,227.0,10.0,5.0,28.0,3.0,5.279069767,1.0,7.0
228,1703,0,1,0,0,0,1.0,1.0,0,2.0,335.0,266.0,286.0,23.0,30.0,63.0,10.0,10.0,28.0,5.0,7.0,0.0,0.0
229,1708,0,0,1,0,1,1.0,7.0,0,8.0,1869.0,804.0,833.0,1.0,30.0,47.0,8.0,8.0,30.0,1.0,5.875,0.0,0.0
230,1711,0,0,0,1,0,1.0,1.0,1,8.0,652.0,266.0,377.0,16.0,24.0,20.0,15.0,15.0,37.0,11.0,10.0,0.0,0.0
231,1717,1,0,0,0,1,1.0,6.0,1,8.0,843.0,314.0,328.0,3.0,21.0,28.0,11.0,7.0,29.0,1.0,7.0,1.0,7.0
232,1719,1,0,0,0,1,1.0,5.0,0,1.0,409.0,206.0,256.0,28.0,93.0,189.0,15.0,10.0,28.0,4.0,10.5,0.0,0.0
233,1721,0,1,0,0,1,1.0,1.0,0,4.0,633.0,322.0,343.0,12.0,79.0,184.0,17.0,16.0,31.0,6.0,9.684210526000001,0.0,0.0
234,1732,0,0,0,1,1,2.0,5.0,1,6.0,2016.0,566.0,632.0,0.0,64.0,180.0,20.0,15.0,35.0,2.0,9.0,0.0,0.0
235,1733,0,1,0,0,1,1.0,4.0,1,9.0,933.0,555.0,597.0,2.0,42.0,70.0,15.0,10.0,33.0,10.0,14.0,0.0,0.0
236,1734,1,0,0,0,0,1.0,2.0,1,8.0,778.0,374.0,419.0,13.0,23.0,36.0,10.0,10.0,31.0,1.0,7.2,0.0,0.0
237,1740,1,0,0,0,1,1.0,5.0,0,3.0,772.0,269.0,309.0,14.0,108.0,315.0,35.0,20.0,29.0,17.0,26.25,1.0,25.0
238,1749,0,0,0,1,0,1.0,1.0,1,8.0,765.0,361.0,393.0,15.0,26.0,36.0,16.0,16.0,29.0,8.0,12.0,1.0,13.0
239,1755,0,0,1,0,0,1.0,6.0,0,5.0,587.0,308.0,347.0,16.0,64.0,110.0,20.0,0.0,17.0,17.0,15.71428571,0.0,0.0
240,1763,1,0,0,0,1,1.0,1.0,1,4.0,1368.0,318.0,499.0,0.0,51.0,79.0,20.0,20.0,30.0,17.0,13.16666667,1.0,20.0
241,1767,0,1,0,0,0,1.0,2.0,1,8.0,561.0,368.0,383.0,10.0,43.0,150.0,100.0,100.0,37.0,6.0,75.0,0.0,0.0
242,1770,0,0,1,0,1,1.0,7.0,1,8.0,1275.0,738.0,799.0,2.0,21.0,25.0,20.0,20.0,36.0,5.0,12.5,0.0,0.0
243,1785,0,0,0,1,1,1.0,4.0,0,8.0,771.0,344.0,339.0,16.0,25.0,96.0,13.0,6.0,28.0,1.0,9.6,0.0,0.0
244,1787,1,0,0,0,1,1.0,4.0,1,6.0,871.0,371.0,422.0,7.0,63.0,166.0,14.0,10.0,30.0,8.0,9.222222222000001,0.0,0.0
245,1795,0,1,0,0,1,1.0,5.0,0,8.0,665.0,501.0,534.0,7.0,31.0,60.0,20.0,20.0,28.0,9.0,15.0,1.0,20.0
246,1802,0,0,0,1,1,2.0,5.0,1,9.0,1014.0,609.0,671.0,4.0,51.0,282.0,25.0,25.0,30.0,6.0,21.69230769,1.0,25.0
247,1824,0,0,0,1,1,1.0,7.0,0,8.0,2203.0,561.0,569.0,2.0,24.0,35.0,20.0,20.0,33.0,1.0,11.66666667,0.0,0.0
248,1826,1,0,0,0,1,1.0,1.0,1,4.0,581.0,267.0,269.0,17.0,57.0,172.0,17.0,16.0,28.0,14.0,14.33333333,0.0,0.0
249,1832,0,1,0,0,1,1.0,3.0,1,7.0,637.0,317.0,338.0,11.0,83.0,214.0,14.0,5.0,17.0,23.0,8.916666667000001,1.0,5.0
250,1837,0,0,0,1,1,1.0,4.0,0,7.0,1634.0,522.0,526.0,5.0,102.0,378.0,25.0,13.0,30.0,6.0,12.6,1.0,15.0
251,1845,0,0,0,1,1,1.0,4.0,1,4.0,1623.0,550.0,564.0,0.0,55.0,172.0,13.0,7.0,31.0,4.0,8.190476191,0.0,0.0
252,1848,0,0,0,1,1,1.0,4.0,0,8.0,1214.0,475.0,543.0,11.0,29.0,35.0,15.0,15.0,30.0,10.0,11.66666667,0.0,0.0
253,1849,0,1,0,0,0,1.0,5.0,1,8.0,1078.0,323.0,398.0,14.0,69.0,69.0,7.0,7.0,31.0,19.0,3.833333333,0.0,0.0
254,1857,0,0,0,1,1,1.0,5.0,0,1.0,503.0,229.0,299.0,42.0,62.0,88.0,7.0,6.0,32.0,5.0,5.5,1.0,6.0
255,1859,0,0,1,0,1,1.0,4.0,0,8.0,1143.0,446.0,549.0,5.0,17.0,25.0,25.0,25.0,37.0,5.0,25.0,0.0,0.0
256,1865,0,0,0,1,1,1.0,4.0,0,8.0,1479.0,436.0,463.0,11.0,23.0,27.0,15.0,7.0,34.0,7.0,9.0,0.0,0.0
257,1868,0,1,0,0,1,1.0,5.0,0,9.0,1445.0,686.0,703.0,3.0,95.0,333.0,25.0,20.0,25.0,2.0,15.13636364,0.0,0.0
258,1871,0,0,1,0,1,1.0,5.0,1,8.0,709.0,512.0,526.0,4.0,68.0,170.0,20.0,11.0,37.0,6.0,9.444444444,0.0,0.0
259,1890,0,0,0,1,1,1.0,2.0,1,1.0,1351.0,426.0,429.0,12.0,71.0,151.0,25.0,5.0,19.0,8.0,6.04,1.0,5.0
260,1891,0,0,1,0,0,1.0,5.0,1,8.0,1286.0,445.0,527.0,17.0,25.0,25.0,15.0,15.0,36.0,10.0,12.5,0.0,0.0
261,1913,0,0,0,1,1,1.0,4.0,1,8.0,2847.0,494.0,551.0,2.0,21.0,30.0,20.0,20.0,34.0,3.0,15.0,0.0,0.0
262,1916,0,1,0,0,0,1.0,3.0,1,4.0,720.0,321.0,357.0,10.0,46.0,70.0,20.0,15.0,36.0,1.0,14.0,0.0,0.0
263,1920,0,0,0,1,1,1.0,3.0,0,8.0,3111.0,347.0,380.0,14.0,34.0,55.0,20.0,20.0,33.0,5.0,13.75,0.0,0.0
264,1922,0,0,0,1,1,1.0,4.0,1,6.0,769.0,426.0,406.0,9.0,51.0,138.0,16.0,14.0,37.0,9.0,9.2,1.0,14.0
265,1930,1,0,0,0,1,1.0,5.0,1,7.0,888.0,363.0,383.0,18.0,78.0,183.0,10.0,10.0,28.0,9.0,7.038461539,1.0,12.0
266,1946,0,1,0,0,0,1.0,1.0,1,5.0,1058.0,264.0,329.0,20.0,74.0,185.0,12.0,12.0,31.0,6.0,8.043478261,1.0,12.0
267,1950,0,1,0,0,1,1.0,6.0,0,5.0,838.0,397.0,409.0,12.0,81.0,182.0,23.0,12.0,30.0,2.0,6.066666667000001,0.0,0.0
268,1953,0,0,0,1,1,1.0,4.0,1,8.0,852.0,372.0,454.0,13.0,26.0,32.0,10.0,10.0,32.0,2.0,6.4,1.0,8.0
269,1955,0,0,0,1,1,1.0,3.0,1,8.0,1488.0,401.0,476.0,11.0,24.0,46.0,20.0,16.0,32.0,5.0,15.33333333,0.0,0.0
270,1966,1,0,0,0,0,1.0,1.0,1,8.0,675.0,344.0,372.0,18.0,63.0,68.0,10.0,10.0,31.0,5.0,4.8571428569999995,0.0,0.0
271,1968,1,0,0,0,0,1.0,1.0,0,3.0,505.0,264.0,299.0,25.0,73.0,87.0,6.0,5.0,31.0,5.0,3.782608696,1.0,5.0
272,1969,0,0,0,1,1,1.0,1.0,1,0.0,707.0,168.0,279.0,48.0,91.0,511.0,22.0,13.0,31.0,6.0,9.462962962999999,1.0,11.0
273,1971,0,0,0,1,1,1.0,4.0,0,8.0,1325.0,290.0,379.0,21.0,49.0,87.0,12.0,10.0,31.0,6.0,9.666666667000001,0.0,0.0
274,1973,0,1,0,0,1,4.0,4.0,0,8.0,329.0,243.0,289.0,10.0,34.0,80.0,10.0,10.0,31.0,5.0,8.0,0.0,0.0
275,1974,0,1,0,0,1,1.0,4.0,0,8.0,572.0,411.0,406.0,5.0,23.0,49.0,17.0,17.0,29.0,6.0,16.33333333,1.0,16.0
276,1975,1,0,0,0,1,1.0,4.0,0,0.0,426.0,228.0,233.0,24.0,55.0,103.0,14.0,12.0,35.0,3.0,10.3,0.0,0.0
277,1985,0,1,0,0,1,1.0,2.0,1,0.0,171.0,106.0,137.0,59.0,57.0,53.0,5.0,3.0,31.0,5.0,3.3125,1.0,4.0
278,1990,1,0,0,0,1,1.0,5.0,1,8.0,1029.0,457.0,495.0,1.0,35.0,34.0,5.0,4.0,29.0,2.0,3.4,0.0,0.0
279,2006,0,1,0,0,0,1.0,5.0,0,9.0,962.0,421.0,456.0,14.0,43.0,77.0,20.0,20.0,36.0,7.0,12.83333333,0.0,0.0
280,2010,0,1,0,0,1,1.0,2.0,1,7.0,433.0,318.0,309.0,9.0,74.0,180.0,25.0,10.0,37.0,10.0,11.25,1.0,10.0
281,2022,1,0,0,0,1,1.0,5.0,1,8.0,1485.0,647.0,688.0,4.0,22.0,22.0,10.0,7.0,31.0,4.0,7.333333333,1.0,11.0
282,2023,1,0,0,0,1,1.0,2.0,0,6.0,759.0,371.0,408.0,6.0,58.0,112.0,17.0,11.0,31.0,12.0,7.466666667,1.0,9.0
283,2035,0,0,0,1,1,1.0,4.0,1,8.0,722.0,188.0,251.0,31.0,42.0,45.0,7.0,4.0,29.0,4.0,4.090909091,1.0,2.0
284,2037,0,1,0,0,1,1.0,1.0,1,8.0,338.0,290.0,299.0,22.0,23.0,28.0,5.0,5.0,28.0,2.0,4.0,0.0,0.0
285,2052,0,1,0,0,1,1.0,4.0,1,8.0,314.0,250.0,279.0,18.0,54.0,54.0,6.0,6.0,28.0,12.0,3.857142857,1.0,5.0
286,2070,0,0,1,0,1,2.0,4.0,1,8.0,676.0,393.0,426.0,6.0,48.0,63.0,6.0,6.0,30.0,3.0,3.15,0.0,0.0
287,2071,0,0,1,0,1,1.0,2.0,1,1.0,423.0,217.0,264.0,36.0,85.0,196.0,14.0,8.0,34.0,6.0,8.52173913,0.0,0.0
288,2077,0,0,1,0,1,1.0,4.0,0,8.0,668.0,243.0,291.0,36.0,53.0,141.0,20.0,15.0,34.0,3.0,15.66666667,1.0,20.0
289,2088,1,0,0,0,1,1.0,2.0,0,2.0,317.0,228.0,238.0,29.0,38.0,65.0,12.0,12.0,29.0,1.0,8.125,0.0,0.0
290,2093,0,0,0,1,1,1.0,3.0,0,8.0,913.0,299.0,403.0,27.0,35.0,83.0,15.0,15.0,31.0,1.0,11.85714286,1.0,10.0
291,2097,0,0,1,0,1,1.0,3.0,1,8.0,315.0,259.0,312.0,21.0,27.0,49.0,15.0,12.0,31.0,6.0,12.25,0.0,0.0
292,2099,0,0,0,1,1,1.0,4.0,1,3.0,1467.0,360.0,456.0,20.0,83.0,350.0,25.0,25.0,29.0,2.0,15.2173913,1.0,25.0
293,2109,0,0,1,0,1,1.0,7.0,0,8.0,394.0,260.0,297.0,23.0,27.0,29.0,10.0,6.0,31.0,4.0,5.8,1.0,6.0
294,2114,1,0,0,0,1,3.0,4.0,0,8.0,345.0,220.0,269.0,29.0,27.0,40.0,10.0,10.0,29.0,5.0,10.0,1.0,10.0
295,2120,0,1,0,0,1,1.0,6.0,0,8.0,855.0,425.0,472.0,9.0,78.0,543.0,50.0,10.0,36.0,8.0,15.51428571,0.0,0.0
296,2125,1,0,0,0,1,1.0,7.0,0,8.0,807.0,463.0,476.0,1.0,16.0,20.0,20.0,20.0,36.0,5.0,20.0,0.0,0.0
297,2130,0,0,0,1,1,1.0,4.0,1,4.0,1109.0,372.0,427.0,5.0,52.0,66.0,15.0,15.0,31.0,2.0,6.6,0.0,0.0
298,2140,0,0,1,0,1,1.0,4.0,0,8.0,1138.0,575.0,577.0,5.0,24.0,35.0,11.0,10.0,28.0,6.0,8.75,1.0,16.0
299,2142,0,0,0,1,1,1.0,4.0,0,8.0,754.0,243.0,345.0,30.0,18.0,25.0,25.0,25.0,36.0,5.0,25.0,0.0,0.0
302,2155,1,0,0,0,1,1.0,5.0,0,8.0,792.0,354.0,361.0,14.0,53.0,102.0,24.0,24.0,36.0,4.0,11.33333333,1.0,10.0
303,2165,0,0,0,1,1,1.0,7.0,1,9.0,1790.0,601.0,630.0,5.0,77.0,150.0,10.0,10.0,29.0,4.0,6.0,1.0,10.0
304,2171,0,0,1,0,1,1.0,4.0,0,4.0,1182.0,386.0,471.0,0.0,46.0,80.0,15.0,15.0,29.0,16.0,11.42857143,1.0,15.0
305,2195,0,0,0,1,1,1.0,4.0,0,8.0,639.0,261.0,280.0,25.0,58.0,95.0,8.0,7.0,30.0,6.0,6.333333333,1.0,9.0
306,2196,0,0,0,1,1,1.0,4.0,1,4.0,868.0,491.0,585.0,6.0,66.0,125.0,15.0,12.0,37.0,3.0,9.615384615,0.0,0.0
307,2208,0,0,0,1,1,1.0,4.0,1,8.0,2411.0,394.0,437.0,13.0,57.0,122.0,10.0,7.0,17.0,3.0,6.1,0.0,0.0
308,2227,0,0,0,1,0,1.0,2.0,0,8.0,632.0,220.0,241.0,29.0,15.0,20.0,20.0,20.0,37.0,5.0,20.0,0.0,0.0
309,2235,0,0,1,0,1,1.0,4.0,0,8.0,0.0,0.0,0.0,0.0,57.0,75.77,15.77,14.0,34.0,6.0,9.47125,1.0,12.0
310,2240,0,0,0,1,1,1.0,5.0,1,7.0,2557.0,520.0,516.0,9.0,77.0,346.0,35.0,25.0,31.0,12.0,19.22222222,0.0,0.0
311,2251,1,0,0,0,1,1.0,5.0,1,9.0,1903.0,864.0,876.0,5.0,78.0,249.0,30.0,15.0,34.0,4.0,14.64705882,0.0,0.0
312,2252,1,0,0,0,0,1.0,2.0,0,1.0,539.0,269.0,307.0,24.0,44.0,80.0,16.0,12.0,31.0,12.0,10.0,0.0,0.0
313,2254,1,0,0,0,1,1.0,3.0,1,8.0,2173.0,505.0,568.0,8.0,53.0,220.0,30.0,15.0,28.0,5.0,20.0,1.0,10.0
314,2272,1,0,0,0,0,1.0,3.0,0,0.0,500.0,221.0,325.0,20.0,81.0,192.0,7.0,5.0,29.0,5.0,4.923076923,1.0,5.0
315,2274,0,0,0,1,1,1.0,3.0,0,6.0,1342.0,488.0,503.0,8.0,40.0,215.0,20.0,14.0,29.0,5.0,11.94444444,1.0,20.0
316,2277,0,0,0,1,1,1.0,5.0,0,7.0,1300.0,454.0,447.0,3.0,68.0,147.0,12.0,10.0,29.0,1.0,9.1875,1.0,10.0
317,2282,0,0,0,1,1,1.0,5.0,1,3.0,887.0,324.0,368.0,12.0,73.0,226.0,9.0,7.0,30.0,8.0,5.947368421,0.0,0.0
318,2286,0,0,0,1,1,1.0,4.0,1,8.0,1212.0,216.0,261.0,17.0,21.0,70.0,50.0,50.0,32.0,5.0,35.0,1.0,25.0
319,2290,0,0,1,0,0,1.0,4.0,0,8.0,508.0,239.0,292.0,28.0,29.0,29.0,6.0,5.0,29.0,4.0,4.833333333,1.0,5.0
320,2300,0,0,0,1,1,1.0,4.0,0,8.0,841.0,304.0,354.0,21.0,41.0,40.0,7.0,5.0,32.0,15.0,5.0,0.0,0.0
321,2304,0,0,0,1,0,1.0,1.0,1,1.0,633.0,252.0,295.0,26.0,55.0,69.0,25.0,15.0,32.0,5.0,9.857142857000001,1.0,13.0
322,2315,0,0,1,0,1,1.0,1.0,1,1.0,353.0,255.0,286.0,25.0,53.0,105.0,15.0,15.0,35.0,5.0,8.076923077,1.0,20.0
323,2332,0,0,1,0,0,1.0,2.0,0,6.0,1274.0,460.0,509.0,5.0,57.0,85.0,15.0,15.0,31.0,13.0,14.16666667,0.0,0.0
324,2339,0,0,0,1,1,1.0,5.0,1,5.0,2241.0,428.0,470.0,15.0,95.0,150.0,20.0,20.0,22.0,12.0,13.63636364,1.0,30.0
325,2343,0,0,1,0,1,1.0,4.0,1,6.0,277.0,147.0,160.0,51.0,84.0,435.0,17.0,11.0,30.0,9.0,9.0625,1.0,20.0
326,2377,0,0,0,1,1,1.0,7.0,1,8.0,5089.0,744.0,809.0,3.0,36.0,68.0,16.0,14.0,32.0,4.0,13.6,0.0,0.0
327,2379,1,0,0,0,1,1.0,4.0,1,2.0,317.0,228.0,238.0,29.0,40.0,112.0,20.0,10.0,29.0,8.0,8.0,1.0,5.0
328,2381,0,1,0,0,1,2.0,7.0,0,9.0,1142.0,474.0,542.0,5.0,50.0,142.0,40.0,40.0,29.0,8.0,23.66666667,1.0,36.0
329,2387,0,0,0,1,1,1.0,4.0,1,4.0,1701.0,377.0,440.0,8.0,38.0,108.0,15.0,10.0,29.0,3.0,6.352941177000001,1.0,3.0
330,2394,0,0,0,1,1,1.0,4.0,0,3.0,1719.0,319.0,381.0,19.0,37.0,81.0,17.0,10.0,31.0,13.0,11.57142857,0.0,0.0
331,2422,1,0,0,0,1,1.0,7.0,0,7.0,984.0,389.0,446.0,11.0,62.0,96.0,16.0,15.0,33.0,5.0,13.71428571,1.0,15.0
332,2426,0,0,1,0,1,1.0,5.0,1,8.0,1219.0,544.0,540.0,4.0,47.0,82.0,27.0,15.0,36.0,5.0,13.66666667,0.0,0.0
333,2438,0,0,1,0,1,1.0,6.0,0,8.0,1195.0,619.0,639.0,3.0,19.0,30.0,7.0,7.0,31.0,2.0,6.0,1.0,6.0
334,2444,0,0,0,1,1,1.0,4.0,1,8.0,2964.0,467.0,522.0,9.0,59.0,143.0,21.0,21.0,36.0,4.0,11.0,0.0,0.0
335,2447,1,0,0,0,1,1.0,4.0,1,8.0,1270.0,247.0,325.0,26.0,59.0,54.0,5.0,3.0,30.0,16.0,3.176470588,0.0,0.0
336,2455,1,0,0,0,1,2.0,7.0,1,4.0,583.0,284.0,326.0,21.0,50.0,94.0,15.0,15.0,30.0,12.0,7.833333333,1.0,10.0
337,2456,1,0,0,0,1,1.0,6.0,1,2.0,756.0,279.0,318.0,23.0,114.0,241.0,16.0,15.0,17.0,19.0,9.269230769,1.0,10.0
338,2469,0,0,0,1,1,1.0,6.0,1,8.0,2658.0,621.0,665.0,3.0,76.0,414.0,20.0,15.0,37.0,5.0,11.18918919,1.0,15.0
339,2487,0,0,0,1,1,1.0,5.0,1,8.0,478.0,270.0,317.0,23.0,26.0,65.0,25.0,25.0,31.0,2.0,13.0,0.0,0.0
340,2488,0,0,1,0,1,1.0,5.0,1,3.0,511.0,297.0,330.0,22.0,43.0,161.0,31.0,28.0,31.0,2.0,17.88888889,1.0,25.0
341,2515,0,1,0,0,0,1.0,3.0,0,3.0,348.0,282.0,323.0,19.0,80.0,196.0,13.0,10.0,28.0,2.0,9.333333332999999,0.0,0.0
342,2519,0,0,0,1,1,1.0,2.0,1,8.0,422.0,289.0,319.0,27.0,23.0,26.0,15.0,15.0,37.0,2.0,8.666666667000001,1.0,32.0
343,2524,1,0,0,0,0,1.0,7.0,0,8.0,1628.0,695.0,774.0,2.0,15.0,20.0,20.0,20.0,37.0,5.0,20.0,1.0,20.0
344,2529,0,0,1,0,1,1.0,6.0,1,8.0,2392.0,715.0,814.0,3.0,27.0,36.0,16.0,10.0,30.0,9.0,12.0,0.0,0.0
345,2537,0,1,0,0,1,1.0,4.0,0,9.0,1044.0,522.0,612.0,2.0,68.0,290.0,50.0,50.0,37.0,10.0,36.25,0.0,0.0
